id	k	g	s
49032	1.000	0.500	0.200
49033	1.000	0.500	0.300
49034	1.000	0.500	0.400
49035	1.000	0.500	0.500
49036	1.000	0.500	0.600
49037	1.000	0.500	0.700
49038	1.000	0.500	0.800
49039	1.000	0.500	0.900
49040	1.050	0.250	0.000
49041	1.050	0.250	0.100
49042	1.050	0.250	0.200
49043	1.050	0.250	0.300
49044	1.050	0.250	0.400
49045	1.050	0.250	0.500
49046	1.050	0.250	0.600
49047	1.050	0.250	0.700
49048	1.050	0.250	0.800
49049	1.050	0.250	0.900
49050	1.050	0.350	0.000
49051	1.050	0.350	0.100
49052	1.050	0.350	0.200
49053	1.050	0.350	0.300
49054	1.050	0.350	0.400
49055	1.050	0.350	0.500
49056	1.050	0.350	0.600
49057	1.050	0.350	0.700
49058	1.050	0.350	0.800
49059	1.050	0.350	0.900
49060	1.050	0.450	0.000
49061	1.050	0.450	0.100
49062	1.050	0.450	0.200
49063	1.050	0.450	0.300
49064	1.050	0.450	0.400
49065	1.050	0.450	0.500
49066	1.050	0.450	0.600
49067	1.050	0.450	0.700
49068	1.050	0.450	0.800
49069	1.050	0.450	0.900
49070	1.100	0.200	0.000
49071	1.100	0.200	0.100
49072	1.100	0.200	0.200
49073	1.100	0.200	0.300
49074	1.100	0.200	0.400
49075	1.100	0.200	0.500
49076	1.100	0.200	0.600
49077	1.100	0.200	0.700
49078	1.100	0.200	0.800
49079	1.100	0.200	0.900
49080	1.100	0.250	0.000
49081	1.100	0.250	0.100
49082	1.100	0.250	0.200
49083	1.100	0.250	0.300
49084	1.100	0.250	0.400
49085	1.100	0.250	0.500
49086	1.100	0.250	0.600
49087	1.100	0.250	0.700
49088	1.100	0.250	0.800
49089	1.100	0.250	0.900
49090	1.100	0.300	0.000
49091	1.100	0.300	0.100
49092	1.100	0.300	0.200
49093	1.100	0.300	0.300
49094	1.100	0.300	0.400
49095	1.100	0.300	0.500
49096	1.100	0.300	0.600
49097	1.100	0.300	0.700
49098	1.100	0.300	0.800
49099	1.100	0.300	0.900
49100	1.100	0.350	0.000
49101	1.100	0.350	0.100
49102	1.100	0.350	0.200
49103	1.100	0.350	0.300
49104	1.100	0.350	0.400
49105	1.100	0.350	0.500
49106	1.100	0.350	0.600
49107	1.100	0.350	0.700
49108	1.100	0.350	0.800
49109	1.100	0.350	0.900
49110	1.100	0.400	0.000
49111	1.100	0.400	0.100
49112	1.100	0.400	0.200
49113	1.100	0.400	0.300
49114	1.100	0.400	0.400
49115	1.100	0.400	0.500
49116	1.100	0.400	0.600
49117	1.100	0.400	0.700
49118	1.100	0.400	0.800
49119	1.100	0.400	0.900
49120	1.100	0.450	0.000
49121	1.100	0.450	0.100
49122	1.100	0.450	0.200
49123	1.100	0.450	0.300
49124	1.100	0.450	0.400
49125	1.100	0.450	0.500
49126	1.100	0.450	0.600
49127	1.100	0.450	0.700
49128	1.100	0.450	0.800
49129	1.100	0.450	0.900
49130	1.100	0.500	0.000
49131	1.100	0.500	0.100
49132	1.100	0.500	0.200
49133	1.100	0.500	0.300
49134	1.100	0.500	0.400
49135	1.100	0.500	0.500
49136	1.100	0.500	0.600
49137	1.100	0.500	0.700
49138	1.100	0.500	0.800
49139	1.100	0.500	0.900
49140	1.150	0.250	0.000
49141	1.150	0.250	0.100
49142	1.150	0.250	0.200
49143	1.150	0.250	0.300
49144	1.150	0.250	0.400
49145	1.150	0.250	0.500
49146	1.150	0.250	0.600
49147	1.150	0.250	0.700
49148	1.150	0.250	0.800
49149	1.150	0.250	0.900
49150	1.150	0.350	0.000
49151	1.150	0.350	0.100
49152	1.150	0.350	0.200
49153	1.150	0.350	0.300
49154	1.150	0.350	0.400
49155	1.150	0.350	0.500
49156	1.150	0.350	0.600
49157	1.150	0.350	0.700
49158	1.150	0.350	0.800
49159	1.150	0.350	0.900
49160	1.150	0.450	0.000
49161	1.150	0.450	0.100
49162	1.150	0.450	0.200
49163	1.150	0.450	0.300
49164	1.150	0.450	0.400
49165	1.150	0.450	0.500
49166	1.150	0.450	0.600
49167	1.150	0.450	0.700
49168	1.150	0.450	0.800
49169	1.150	0.450	0.900
49170	0.700	0.100	0.000
49171	0.700	0.100	0.100
49172	0.700	0.100	0.200
49173	0.700	0.100	0.300
49174	0.700	0.100	0.400
49175	0.700	0.100	0.500
49176	0.700	0.100	0.600
49177	0.700	0.100	0.700
49178	0.700	0.100	0.800
49179	0.700	0.100	0.900
49180	0.700	0.150	0.000
49181	0.700	0.150	0.100
49182	0.700	0.150	0.200
49183	0.700	0.150	0.300
49184	0.700	0.150	0.400
49185	0.700	0.150	0.500
49186	0.700	0.150	0.600
49187	0.700	0.150	0.700
49188	0.700	0.150	0.800
49189	0.700	0.150	0.900
49190	0.750	0.150	0.000
49191	0.750	0.150	0.100
49192	0.750	0.150	0.200
49193	0.750	0.150	0.300
49194	0.750	0.150	0.400
49195	0.750	0.150	0.500
49196	0.750	0.150	0.600
49197	0.750	0.150	0.700
49198	0.750	0.150	0.800
49199	0.750	0.150	0.900
49200	0.800	0.100	0.000
49201	0.800	0.100	0.100
49202	0.800	0.100	0.200
49203	0.800	0.100	0.300
49204	0.800	0.100	0.400
49205	0.800	0.100	0.500
49206	0.800	0.100	0.600
49207	0.800	0.100	0.700
49208	0.800	0.100	0.800
49209	0.800	0.100	0.900
49210	0.800	0.150	0.000
49211	0.800	0.150	0.100
49212	0.800	0.150	0.200
49213	0.800	0.150	0.300
49214	0.800	0.150	0.400
49215	0.800	0.150	0.500
49216	0.800	0.150	0.600
49217	0.800	0.150	0.700
49218	0.800	0.150	0.800
49219	0.800	0.150	0.900
49220	0.900	0.150	0.000
49221	0.900	0.150	0.100
49222	0.900	0.150	0.200
49223	0.900	0.150	0.300
49224	0.900	0.150	0.400
49225	0.900	0.150	0.500
49226	0.900	0.150	0.600
49227	0.900	0.150	0.700
49228	0.900	0.150	0.800
49229	0.900	0.150	0.900
49230	0.950	0.150	0.000
49231	0.950	0.150	0.100
49232	0.950	0.150	0.200
49233	0.950	0.150	0.300
49234	0.950	0.150	0.400
49235	0.950	0.150	0.500
49236	0.950	0.150	0.600
49237	0.950	0.150	0.700
49238	0.950	0.150	0.800
49239	0.950	0.150	0.900
49240	1.000	0.100	0.000
49241	1.000	0.100	0.100
49242	1.000	0.100	0.200
49243	1.000	0.100	0.300
49244	1.000	0.100	0.400
49245	1.000	0.100	0.500
49246	1.000	0.100	0.600
49247	1.000	0.100	0.700
49248	1.000	0.100	0.800
49249	1.000	0.100	0.900
49250	1.000	0.150	0.000
49251	1.000	0.150	0.100
49252	1.000	0.150	0.200
49253	1.000	0.150	0.300
49254	1.000	0.150	0.400
49255	1.000	0.150	0.500
49256	1.000	0.150	0.600
49257	1.000	0.150	0.700
49258	1.000	0.150	0.800
49259	1.000	0.150	0.900
49260	1.050	0.150	0.000
49261	1.050	0.150	0.100
49262	1.050	0.150	0.200
49263	1.050	0.150	0.300
49264	1.050	0.150	0.400
49265	1.050	0.150	0.500
49266	1.050	0.150	0.600
49267	1.050	0.150	0.700
49268	1.050	0.150	0.800
49269	1.050	0.150	0.900
49270	1.100	0.150	0.000
49271	1.100	0.150	0.100
49272	1.100	0.150	0.200
49273	1.100	0.150	0.300
49274	1.100	0.150	0.400
49275	1.100	0.150	0.500
49276	1.100	0.150	0.600
49277	1.100	0.150	0.700
49278	1.100	0.150	0.800
49279	1.100	0.150	0.900
49280	0.700	0.000	0.000
49281	0.700	0.000	0.100
49282	0.700	0.000	0.200
49283	0.700	0.000	0.300
49284	0.700	0.000	0.400
49285	0.700	0.000	0.500
49286	0.700	0.000	0.600
49287	0.700	0.000	0.700
49288	0.700	0.000	0.800
49289	0.700	0.000	0.900
49290	0.700	0.050	0.000
49291	0.700	0.050	0.100
49292	0.700	0.050	0.200
49293	0.700	0.050	0.300
49294	0.700	0.050	0.400
49295	0.700	0.050	0.500
49296	0.700	0.050	0.600
49297	0.700	0.050	0.700
49298	0.700	0.050	0.800
49299	0.700	0.050	0.900
49320	0.750	0.050	0.000
49321	0.750	0.050	0.100
49322	0.750	0.050	0.200
49323	0.750	0.050	0.300
49324	0.750	0.050	0.400
49325	0.750	0.050	0.500
49326	0.750	0.050	0.600
49327	0.750	0.050	0.700
49328	0.750	0.050	0.800
49329	0.750	0.050	0.900
49340	0.800	0.000	0.000
49341	0.800	0.000	0.100
49342	0.800	0.000	0.200
49343	0.800	0.000	0.300
49344	0.800	0.000	0.400
49345	0.800	0.000	0.500
49346	0.800	0.000	0.600
49347	0.800	0.000	0.700
49348	0.800	0.000	0.800
49349	0.800	0.000	0.900
49350	0.800	0.050	0.000
49351	0.800	0.050	0.100
49352	0.800	0.050	0.200
49353	0.800	0.050	0.300
49354	0.800	0.050	0.400
49355	0.800	0.050	0.500
49356	0.800	0.050	0.600
49357	0.800	0.050	0.700
49358	0.800	0.050	0.800
49359	0.800	0.050	0.900
49380	0.850	0.050	0.000
49381	0.850	0.050	0.100
49382	0.850	0.050	0.200
49383	0.850	0.050	0.300
49384	0.850	0.050	0.400
49385	0.850	0.050	0.500
49386	0.850	0.050	0.600
49387	0.850	0.050	0.700
49388	0.850	0.050	0.800
49389	0.850	0.050	0.900
49390	0.900	0.000	0.000
49391	0.900	0.000	0.100
49392	0.900	0.000	0.200
49393	0.900	0.000	0.300
49394	0.900	0.000	0.400
49395	0.900	0.000	0.500
49396	0.900	0.000	0.600
49397	0.900	0.000	0.700
49398	0.900	0.000	0.800
49399	0.900	0.000	0.900
49400	0.900	0.050	0.000
49401	0.900	0.050	0.100
49402	0.900	0.050	0.200
49403	0.900	0.050	0.300
49404	0.900	0.050	0.400
49405	0.900	0.050	0.500
49406	0.900	0.050	0.600
49407	0.900	0.050	0.700
49408	0.900	0.050	0.800
49409	0.900	0.050	0.900
49430	1.000	0.050	0.000
49431	1.000	0.050	0.100
49432	1.000	0.050	0.200
49433	1.000	0.050	0.300
49434	1.000	0.050	0.400
49435	1.000	0.050	0.500
49436	1.000	0.050	0.600
49437	1.000	0.050	0.700
49438	1.000	0.050	0.800
49439	1.000	0.050	0.900
49470	1.100	0.000	0.000
49471	1.100	0.000	0.100
49472	1.100	0.000	0.200
49473	1.100	0.000	0.300
49474	1.100	0.000	0.400
49475	1.100	0.000	0.500
49476	1.100	0.000	0.600
49477	1.100	0.000	0.700
49478	1.100	0.000	0.800
49479	1.100	0.000	0.900
49480	1.100	0.050	0.000
49481	1.100	0.050	0.100
49482	1.100	0.050	0.200
49483	1.100	0.050	0.300
49484	1.100	0.050	0.400
49485	1.100	0.050	0.500
49486	1.100	0.050	0.600
49487	1.100	0.050	0.700
49488	1.100	0.050	0.800
49489	1.100	0.050	0.900
49500	1.150	0.050	0.000
49501	1.150	0.050	0.100
49502	1.150	0.050	0.200
49503	1.150	0.050	0.300
49504	1.150	0.050	0.400
49505	1.150	0.050	0.500
49506	1.150	0.050	0.600
49507	1.150	0.050	0.700
49508	1.150	0.050	0.800
49509	1.150	0.050	0.900
49510	0.050	0.050	0.990
49511	0.050	0.150	0.990
49512	0.050	0.250	0.990
49513	0.050	0.350	0.990
49514	0.050	0.450	0.990
49515	0.050	0.550	0.990
49516	0.050	0.650	0.990
49517	0.050	0.750	0.990
49518	0.050	0.850	0.990
49519	0.050	1.050	0.990
49520	0.050	1.150	0.990
49521	0.050	1.250	0.990
49522	0.050	1.350	0.990
49523	0.050	1.450	0.990
49524	0.050	1.550	0.990
49525	0.050	1.650	0.990
49526	0.100	0.000	0.990
49527	0.100	0.050	0.990
49528	0.100	0.100	0.990
49529	0.100	0.150	0.990
49530	0.100	0.200	0.990
49531	0.100	0.250	0.990
49532	0.100	0.300	0.990
49533	0.100	0.350	0.990
49534	0.100	0.400	0.990
49535	0.100	0.450	0.990
49536	0.100	0.500	0.990
49537	0.100	0.550	0.990
49538	0.100	0.600	0.990
49539	0.100	0.650	0.990
49540	0.100	0.700	0.990
49541	0.100	0.750	0.990
49542	0.100	0.800	0.990
49543	0.100	0.850	0.990
49544	0.100	0.950	0.990
49545	0.100	1.000	0.990
49546	0.100	1.050	0.990
49547	0.100	1.100	0.990
49548	0.100	1.150	0.990
49549	0.100	1.200	0.990
49550	0.100	1.250	0.990
49551	0.100	1.300	0.990
49552	0.100	1.350	0.990
49553	0.100	1.400	0.990
49554	0.100	1.450	0.990
49555	0.100	1.500	0.990
49556	0.100	1.550	0.990
49557	0.100	1.600	0.990
49558	0.100	1.650	0.990
49559	0.100	1.700	0.990
49560	0.150	0.050	0.990
49561	0.150	0.150	0.990
49562	0.150	0.250	0.990
49563	0.150	0.350	0.990
49564	0.150	0.450	0.990
49565	0.150	0.550	0.990
49566	0.150	0.650	0.990
49567	0.150	0.750	0.990
49568	0.150	0.950	0.990
49569	0.150	1.050	0.990
49570	0.150	1.150	0.990
49571	0.150	1.250	0.990
49572	0.150	1.350	0.990
49573	0.150	1.450	0.990
49574	0.150	1.550	0.990
49575	0.150	1.650	0.990
49576	0.200	0.000	0.990
49577	0.200	0.050	0.990
49578	0.200	0.100	0.990
49579	0.200	0.150	0.990
49580	0.200	0.200	0.990
49581	0.200	0.250	0.990
49582	0.200	0.300	0.990
49583	0.200	0.350	0.990
49584	0.200	0.400	0.990
49585	0.200	0.450	0.990
49586	0.200	0.500	0.990
49587	0.200	0.550	0.990
49588	0.200	0.600	0.990
49589	0.200	0.650	0.990
49590	0.200	0.700	0.990
49591	0.200	0.750	0.990
49592	0.200	0.850	0.990
49593	0.200	0.900	0.990
49594	0.200	0.950	0.990
49595	0.200	1.000	0.990
49596	0.200	1.050	0.990
49597	0.200	1.100	0.990
49598	0.200	1.150	0.990
49599	0.200	1.200	0.990
49600	0.200	1.250	0.990
49601	0.200	1.300	0.990
49602	0.200	1.350	0.990
49603	0.200	1.400	0.990
49604	0.200	1.450	0.990
49605	0.200	1.500	0.990
49606	0.200	1.550	0.990
49607	0.200	1.600	0.990
49608	0.200	1.650	0.990
49609	0.200	1.700	0.990
49610	0.250	0.050	0.990
49611	0.250	0.150	0.990
49612	0.250	0.250	0.990
49613	0.250	0.350	0.990
49614	0.250	0.450	0.990
49615	0.250	0.550	0.990
49616	0.250	0.650	0.990
49617	0.250	0.850	0.990
49618	0.250	0.950	0.990
49619	0.250	1.050	0.990
49620	0.250	1.150	0.990
49621	0.250	1.250	0.990
49622	0.250	1.350	0.990
49623	0.250	1.450	0.990
49624	0.250	1.550	0.990
49625	0.250	1.650	0.990
49626	0.300	0.000	0.990
49627	0.300	0.050	0.990
49628	0.300	0.100	0.990
49629	0.300	0.150	0.990
49630	0.300	0.200	0.990
49631	0.300	0.250	0.990
49632	0.300	0.300	0.990
49633	0.300	0.350	0.990
49634	0.300	0.400	0.990
49635	0.300	0.450	0.990
49636	0.300	0.500	0.990
49637	0.300	0.550	0.990
49638	0.300	0.600	0.990
49639	0.300	0.650	0.990
49640	0.300	0.750	0.990
49641	0.300	0.800	0.990
49642	0.300	0.850	0.990
49643	0.300	0.900	0.990
49644	0.300	0.950	0.990
49645	0.300	1.000	0.990
49646	0.300	1.050	0.990
49647	0.300	1.100	0.990
49648	0.300	1.150	0.990
49649	0.300	1.200	0.990
49650	0.300	1.250	0.990
49651	0.300	1.300	0.990
49652	0.300	1.350	0.990
49653	0.300	1.400	0.990
49654	0.300	1.450	0.990
49655	0.300	1.500	0.990
49656	0.300	1.550	0.990
49657	0.300	1.600	0.990
49658	0.300	1.650	0.990
49659	0.300	1.700	0.990
49660	0.350	0.050	0.990
49661	0.350	0.150	0.990
49662	0.350	0.250	0.990
49663	0.350	0.350	0.990
49664	0.350	0.450	0.990
49665	0.350	0.550	0.990
49666	0.350	0.750	0.990
49667	0.350	0.850	0.990
49668	0.350	0.950	0.990
49669	0.350	1.050	0.990
49670	0.350	1.150	0.990
49671	0.350	1.250	0.990
49672	0.350	1.350	0.990
49673	0.350	1.450	0.990
49674	0.350	1.550	0.990
49675	0.350	1.650	0.990
49676	0.400	0.000	0.990
49677	0.400	0.050	0.990
49678	0.400	0.100	0.990
49679	0.400	0.150	0.990
49680	0.400	0.200	0.990
49681	0.400	0.250	0.990
49682	0.400	0.300	0.990
49683	0.400	0.350	0.990
49684	0.400	0.400	0.990
49685	0.400	0.450	0.990
49686	0.400	0.500	0.990
49687	0.400	0.550	0.990
49688	0.400	0.650	0.990
49689	0.400	0.700	0.990
49690	0.400	0.750	0.990
49691	0.400	0.800	0.990
49692	0.400	0.850	0.990
49693	0.400	0.900	0.990
49694	0.400	0.950	0.990
49695	0.400	1.000	0.990
49696	0.400	1.050	0.990
49697	0.400	1.100	0.990
49698	0.400	1.150	0.990
49699	0.400	1.200	0.990
49700	0.400	1.250	0.990
49701	0.400	1.300	0.990
49702	0.400	1.350	0.990
49703	0.400	1.400	0.990
49704	0.400	1.450	0.990
49705	0.400	1.500	0.990
49706	0.400	1.550	0.990
49707	0.400	1.600	0.990
49708	0.400	1.650	0.990
49709	0.400	1.700	0.990
49710	0.450	0.050	0.990
49711	0.450	0.150	0.990
49712	0.450	0.250	0.990
49713	0.450	0.350	0.990
49714	0.450	0.450	0.990
49715	0.450	0.650	0.990
49716	0.450	0.750	0.990
49717	0.450	0.850	0.990
49718	0.450	0.950	0.990
49719	0.450	1.050	0.990
49720	0.450	1.150	0.990
49721	0.450	1.250	0.990
49722	0.450	1.350	0.990
49723	0.450	1.450	0.990
49724	0.450	1.550	0.990
49725	0.450	1.650	0.990
49726	0.500	0.000	0.990
49727	0.500	0.050	0.990
49728	0.500	0.100	0.990
49729	0.500	0.150	0.990
49730	0.500	0.200	0.990
49731	0.500	0.250	0.990
49732	0.500	0.300	0.990
49733	0.500	0.350	0.990
49734	0.500	0.400	0.990
49735	0.500	0.450	0.990
49736	0.500	0.550	0.990
49737	0.500	0.600	0.990
49738	0.500	0.650	0.990
49739	0.500	0.700	0.990
49740	0.500	0.750	0.990
49741	0.500	0.800	0.990
49742	0.500	0.850	0.990
49743	0.500	0.900	0.990
49744	0.500	0.950	0.990
49745	0.500	1.000	0.990
49746	0.500	1.050	0.990
49747	0.500	1.100	0.990
49748	0.500	1.150	0.990
49749	0.500	1.200	0.990
49750	0.500	1.250	0.990
49751	0.500	1.300	0.990
49752	0.500	1.350	0.990
49753	0.500	1.400	0.990
49754	0.500	1.450	0.990
49755	0.500	1.500	0.990
49756	0.500	1.550	0.990
49757	0.500	1.600	0.990
49758	0.500	1.650	0.990
49759	0.500	1.700	0.990
49760	0.550	0.050	0.990
49761	0.550	0.150	0.990
49762	0.550	0.250	0.990
49763	0.550	0.350	0.990
49764	0.550	0.550	0.990
49765	0.550	0.650	0.990
49766	0.550	0.750	0.990
49767	0.550	0.850	0.990
49768	0.550	0.950	0.990
49769	0.550	1.050	0.990
49770	0.550	1.150	0.990
49771	0.550	1.250	0.990
49772	0.550	1.350	0.990
49773	0.550	1.450	0.990
49774	0.550	1.550	0.990
49775	0.550	1.650	0.990
49776	0.600	0.000	0.990
49777	0.600	0.050	0.990
49778	0.600	0.100	0.990
49779	0.600	0.150	0.990
49780	0.600	0.200	0.990
49781	0.600	0.250	0.990
49782	0.600	0.300	0.990
49783	0.600	0.350	0.990
49784	0.600	0.450	0.990
49785	0.600	0.500	0.990
49786	0.600	0.550	0.990
49787	0.600	0.600	0.990
49788	0.600	0.650	0.990
49789	0.600	0.700	0.990
49790	0.600	0.750	0.990
49791	0.600	0.800	0.990
49792	0.600	0.850	0.990
49793	0.600	0.900	0.990
49794	0.600	0.950	0.990
49795	0.600	1.000	0.990
49796	0.600	1.050	0.990
49797	0.600	1.100	0.990
49798	0.600	1.150	0.990
49799	0.600	1.200	0.990
49800	0.600	1.250	0.990
49801	0.600	1.300	0.990
49802	0.600	1.350	0.990
49803	0.600	1.400	0.990
49804	0.600	1.450	0.990
49805	0.600	1.500	0.990
49806	0.600	1.550	0.990
49807	0.600	1.600	0.990
49808	0.600	1.650	0.990
49809	0.600	1.700	0.990
49810	0.650	0.050	0.990
49811	0.650	0.150	0.990
49812	0.650	0.250	0.990
49813	0.650	0.450	0.990
49814	0.650	0.550	0.990
49815	0.650	0.650	0.990
49816	0.650	0.750	0.990
49817	0.650	0.850	0.990
49818	0.650	0.950	0.990
49819	0.650	1.050	0.990
49820	0.650	1.150	0.990
49821	0.650	1.250	0.990
49822	0.650	1.350	0.990
49823	0.650	1.450	0.990
49824	0.650	1.550	0.990
49825	0.650	1.650	0.990
49826	0.700	0.000	0.990
49827	0.700	0.050	0.990
49828	0.700	0.100	0.990
49829	0.700	0.150	0.990
49830	0.700	0.200	0.990
49831	0.700	0.250	0.990
49832	0.700	0.350	0.990
49833	0.700	0.400	0.990
49834	0.700	0.450	0.990
49835	0.700	0.500	0.990
49836	0.700	0.550	0.990
49837	0.700	0.600	0.990
49838	0.700	0.650	0.990
49839	0.700	0.700	0.990
49840	0.700	0.750	0.990
49841	0.700	0.800	0.990
49842	0.700	0.850	0.990
49843	0.700	0.900	0.990
49844	0.700	0.950	0.990
49845	0.700	1.000	0.990
49846	0.700	1.050	0.990
49847	0.700	1.100	0.990
49848	0.700	1.150	0.990
49849	0.700	1.200	0.990
49850	0.700	1.250	0.990
49851	0.700	1.300	0.990
49852	0.700	1.350	0.990
49853	0.700	1.400	0.990
49854	0.700	1.450	0.990
49855	0.700	1.500	0.990
49856	0.700	1.550	0.990
49857	0.700	1.600	0.990
49858	0.700	1.650	0.990
49859	0.700	1.700	0.990
49860	0.750	0.050	0.990
49861	0.750	0.150	0.990
49862	0.750	0.350	0.990
49863	0.750	0.450	0.990
49864	0.750	0.550	0.990
49865	0.750	0.650	0.990
49866	0.750	0.750	0.990
49867	0.750	0.850	0.990
49868	0.750	0.950	0.990
49869	0.750	1.050	0.990
49870	0.750	1.150	0.990
49871	0.750	1.250	0.990
49872	0.750	1.350	0.990
49873	0.750	1.450	0.990
49874	0.750	1.550	0.990
49875	0.750	1.650	0.990
49876	0.800	0.000	0.990
49877	0.800	0.050	0.990
49878	0.800	0.100	0.990
49879	0.800	0.150	0.990
49880	0.800	0.250	0.990
49881	0.800	0.300	0.990
49882	0.800	0.350	0.990
49883	0.800	0.400	0.990
49884	0.800	0.450	0.990
49885	0.800	0.500	0.990
49886	0.800	0.550	0.990
49887	0.800	0.600	0.990
49888	0.800	0.650	0.990
49889	0.800	0.700	0.990
49890	0.800	0.750	0.990
49891	0.800	0.800	0.990
49892	0.800	0.850	0.990
49893	0.800	0.900	0.990
49894	0.800	0.950	0.990
49895	0.800	1.000	0.990
49896	0.800	1.050	0.990
49897	0.800	1.100	0.990
49898	0.800	1.150	0.990
49899	0.800	1.200	0.990
49900	0.800	1.250	0.990
49901	0.800	1.300	0.990
49902	0.800	1.350	0.990
49903	0.800	1.400	0.990
49904	0.800	1.450	0.990
49905	0.800	1.500	0.990
49906	0.800	1.550	0.990
49907	0.800	1.600	0.990
49908	0.800	1.650	0.990
49909	0.800	1.700	0.990
49910	0.850	0.050	0.990
49911	0.850	0.250	0.990
49912	0.850	0.350	0.990
49913	0.850	0.450	0.990
49914	0.850	0.550	0.990
49915	0.850	0.650	0.990
49916	0.850	0.750	0.990
49917	0.850	0.850	0.990
49918	0.850	0.950	0.990
49919	0.850	1.050	0.990
49920	0.850	1.150	0.990
49921	0.850	1.250	0.990
49922	0.850	1.350	0.990
49923	0.850	1.450	0.990
49924	0.850	1.550	0.990
49925	0.850	1.650	0.990
49926	0.900	0.000	0.990
49927	0.900	0.050	0.990
49928	0.900	0.150	0.990
49929	0.900	0.200	0.990
49930	0.900	0.250	0.990
49931	0.900	0.300	0.990
49932	0.900	0.350	0.990
49933	0.900	0.400	0.990
49934	0.900	0.450	0.990
49935	0.900	0.500	0.990
49936	0.900	0.550	0.990
49937	0.900	0.600	0.990
49938	0.900	0.650	0.990
49939	0.900	0.700	0.990
49940	0.900	0.750	0.990
49941	0.900	0.800	0.990
49942	0.900	0.850	0.990
49943	0.900	0.900	0.990
49944	0.900	0.950	0.990
49945	0.900	1.000	0.990
49946	0.900	1.050	0.990
49947	0.900	1.100	0.990
49948	0.900	1.150	0.990
49949	0.900	1.200	0.990
49950	0.900	1.250	0.990
49951	0.900	1.300	0.990
49952	0.900	1.350	0.990
49953	0.900	1.400	0.990
49954	0.900	1.450	0.990
49955	0.900	1.500	0.990
49956	0.900	1.550	0.990
49957	0.900	1.600	0.990
49958	0.900	1.650	0.990
49959	0.900	1.700	0.990
49960	0.950	0.150	0.990
49961	0.950	0.250	0.990
49962	0.950	0.350	0.990
49963	0.950	0.450	0.990
49964	0.950	0.550	0.990
49965	0.950	0.650	0.990
49966	0.950	0.750	0.990
49967	0.950	0.850	0.990
49968	0.950	0.950	0.990
49969	0.950	1.050	0.990
49970	0.950	1.150	0.990
49971	0.950	1.250	0.990
49972	0.950	1.350	0.990
49973	0.950	1.450	0.990
49974	0.950	1.550	0.990
49975	0.950	1.650	0.990
49976	1.000	0.050	0.990
49977	1.000	0.100	0.990
49978	1.000	0.150	0.990
49979	1.000	0.200	0.990
49980	1.000	0.250	0.990
49981	1.000	0.300	0.990
49982	1.000	0.350	0.990
49983	1.000	0.400	0.990
49984	1.000	0.450	0.990
49985	1.000	0.500	0.990
49986	1.000	0.550	0.990
49987	1.000	0.600	0.990
49988	1.000	0.650	0.990
49989	1.000	0.700	0.990
49990	1.000	0.750	0.990
49991	1.000	0.800	0.990
49992	1.000	0.850	0.990
49993	1.000	0.900	0.990
49994	1.000	0.950	0.990
49995	1.000	1.000	0.990
49996	1.000	1.050	0.990
49997	1.000	1.100	0.990
49998	1.000	1.150	0.990
49999	1.000	1.200	0.990
50000	1.000	1.250	0.990
50001	1.000	1.300	0.990
50002	1.000	1.350	0.990
50003	1.000	1.400	0.990
50004	1.000	1.450	0.990
50005	1.000	1.500	0.990
50006	1.000	1.550	0.990
50007	1.000	1.600	0.990
50008	1.000	1.650	0.990
50009	1.000	1.700	0.990
50010	1.050	0.150	0.990
50011	1.050	0.250	0.990
50012	1.050	0.350	0.990
50013	1.050	0.450	0.990
50014	1.050	0.550	0.990
50015	1.050	0.650	0.990
50016	1.050	0.750	0.990
50017	1.050	0.850	0.990
50018	1.050	0.950	0.990
50019	1.050	1.050	0.990
50020	1.050	1.150	0.990
50021	1.050	1.250	0.990
50022	1.050	1.350	0.990
50023	1.050	1.450	0.990
50024	1.050	1.550	0.990
50025	1.050	1.650	0.990
50026	1.100	0.000	0.990
50027	1.100	0.050	0.990
50028	1.100	0.150	0.990
50029	1.100	0.200	0.990
50030	1.100	0.250	0.990
50031	1.100	0.300	0.990
50032	1.100	0.350	0.990
50033	1.100	0.400	0.990
50034	1.100	0.450	0.990
50035	1.100	0.500	0.990
50036	1.100	0.550	0.990
50037	1.100	0.600	0.990
50038	1.100	0.650	0.990
50039	1.100	0.700	0.990
50040	1.100	0.750	0.990
50041	1.100	0.800	0.990
50042	1.100	0.850	0.990
50043	1.100	0.900	0.990
50044	1.100	0.950	0.990
50045	1.100	1.000	0.990
50046	1.100	1.050	0.990
50047	1.100	1.100	0.990
50048	1.100	1.150	0.990
50049	1.100	1.200	0.990
50050	1.100	1.250	0.990
50051	1.100	1.300	0.990
50052	1.100	1.350	0.990
50053	1.100	1.400	0.990
50054	1.100	1.450	0.990
50055	1.100	1.500	0.990
50056	1.100	1.550	0.990
50057	1.100	1.600	0.990
50058	1.100	1.650	0.990
50059	1.100	1.700	0.990
50060	1.150	0.050	0.990
50061	1.150	0.250	0.990
50062	1.150	0.350	0.990
50063	1.150	0.450	0.990
50064	1.150	0.550	0.990
50065	1.150	0.650	0.990
50066	1.150	0.750	0.990
50067	1.150	0.850	0.990
50068	1.150	0.950	0.990
50069	1.150	1.050	0.990
50070	1.150	1.150	0.990
50071	1.150	1.250	0.990
50072	1.150	1.350	0.990
50073	1.150	1.450	0.990
