,ID,k,g,s,macro_m
501,7442.0,0.25,0.9,0.8,-4.04040404040404
502,7441.0,0.25,0.8,0.8,-12.903225806451593
503,7440.0,0.25,0.7,0.8,13.79310344827585
504,7439.0,0.25,0.6,0.8,4.938271604938271
505,7438.0,0.25,0.5,0.8,3.2
506,7437.0,0.25,0.4,0.8,2.4844720496894412
507,7436.0,0.25,0.3,0.8,2.1164021164021163
508,7435.0,0.25,0.2,0.8,1.9138755980861246
509,7434.0,0.25,0.1,0.8,1.8099547511312217
510,7433.0,0.25,0.0,0.8,1.7777777777777777
511,7432.0,0.15,0.9,0.8,-11.428571428571411
512,7431.0,0.15,0.8,0.8,12.121212121212151
513,7430.0,0.15,0.7,0.8,4.301075268817205
514,7429.0,0.15,0.6,0.8,2.758620689655173
515,7428.0,0.15,0.5,0.8,2.1164021164021167
516,7427.0,0.15,0.4,0.8,1.7777777777777781
517,7426.0,0.15,0.3,0.8,1.58102766798419
518,7425.0,0.15,0.2,0.8,1.4652014652014655
519,7424.0,0.15,0.1,0.8,1.4035087719298247
520,7423.0,0.15,0.0,0.8,1.384083044982699
521,7422.0,0.05,0.9,0.8,10.810810810810821
522,7421.0,0.05,0.8,0.8,3.809523809523812
523,7420.0,0.05,0.7,0.8,2.424242424242424
524,7419.0,0.05,0.6,0.8,1.8433179723502304
525,7418.0,0.05,0.5,0.8,1.5325670498084292
526,7417.0,0.05,0.4,0.8,1.3468013468013469
527,7416.0,0.05,0.3,0.8,1.2307692307692308
528,7415.0,0.05,0.2,0.8,1.1594202898550725
529,7414.0,0.05,0.1,0.8,1.1204481792717087
530,7753.0,0.25,0.7,0.6,13.79310344827585
531,7754.0,0.25,0.8,0.6,-12.903225806451593
532,7755.0,0.35,0.6,0.6,15.999999999999986
533,7756.0,0.35,0.7,0.6,-14.814814814814838
534,7757.0,0.45,0.5,0.6,19.04761904761903
535,7758.0,0.45,0.6,0.6,-17.391304347826104
536,7759.0,0.55,0.4,0.6,23.529411764705923
537,7760.0,0.55,0.5,0.6,-21.05263157894735
538,7761.0,0.65,0.4,0.6,-26.666666666666632
539,7762.0,1.15,0.0,0.6,44.44444444444449
540,7943.0,0.05,0.9,0.3,10.810810810810821
541,7945.0,0.15,0.1,0.3,1.4035087719298247
542,7946.0,0.15,0.2,0.3,1.4652014652014655
543,7947.0,0.15,0.3,0.3,1.58102766798419
544,7948.0,0.15,0.4,0.3,1.7777777777777781
545,7949.0,0.15,0.5,0.3,2.1164021164021167
546,7950.0,0.15,0.6,0.3,2.758620689655173
547,7951.0,0.15,0.7,0.3,4.301075268817205
548,7952.0,0.15,0.8,0.3,12.121212121212151
549,7953.0,0.15,0.9,0.3,-11.428571428571411
550,7954.0,0.25,0.0,0.3,1.7777777777777777
551,7955.0,0.25,0.1,0.3,1.8099547511312217
552,7956.0,0.25,0.2,0.3,1.9138755980861246
553,7957.0,0.25,0.3,0.3,2.1164021164021163
554,7958.0,0.25,0.4,0.3,2.4844720496894412
555,7959.0,0.25,0.5,0.3,3.2
556,7960.0,0.25,0.6,0.3,4.938271604938271
557,7961.0,0.25,0.9,0.3,-4.04040404040404
558,7962.0,0.35,0.0,0.3,2.3668639053254434
559,7963.0,0.35,0.1,0.3,2.424242424242424
560,7964.0,0.35,0.2,0.3,2.61437908496732
561,7965.0,0.35,0.3,0.3,3.007518796992481
562,7966.0,0.35,0.4,0.3,3.8095238095238093
563,7967.0,0.35,0.5,0.3,5.7971014492753605
564,7968.0,0.35,0.8,0.3,-4.597701149425285
565,7969.0,0.35,0.9,0.3,-2.5806451612903225
566,7970.0,0.45,0.0,0.3,3.305785123966942
567,7971.0,0.45,0.1,0.3,3.418803418803418
568,7972.0,0.45,0.2,0.3,3.8095238095238084
569,7973.0,0.45,0.3,0.3,4.705882352941176
570,12731.0,0.35,0.25,0.7,2.7777777777777772
571,12730.0,0.35,0.25,0.6,2.7777777777777772
572,7976.0,0.45,0.8,0.3,-2.9629629629629624
573,7977.0,0.45,0.9,0.3,-1.9704433497536944
574,7978.0,0.55,0.0,0.3,4.938271604938272
575,7979.0,0.55,0.1,0.3,5.1948051948051965
576,7980.0,0.55,0.2,0.3,6.153846153846156
577,7981.0,0.55,0.3,0.3,8.888888888888893
578,7982.0,0.55,0.6,0.3,-6.349206349206348
579,7983.0,0.55,0.7,0.3,-3.4782608695652177
580,12729.0,0.35,0.25,0.5,2.7777777777777772
581,7985.0,0.55,0.9,0.3,-1.6460905349794235
582,7986.0,0.65,0.0,0.3,8.163265306122451
583,7987.0,0.65,0.1,0.3,8.88888888888889
584,7988.0,0.65,0.2,0.3,12.121212121212125
585,7989.0,0.65,0.5,0.3,-7.8431372549019605
586,7990.0,0.65,0.6,0.3,-4.2105263157894735
587,7991.0,0.65,0.7,0.3,-2.72108843537415
588,12728.0,0.35,0.25,0.4,2.7777777777777772
589,7993.0,0.65,0.9,0.3,-1.4545454545454544
590,7994.0,0.75,0.0,0.3,16.0
591,7995.0,0.75,0.1,0.3,19.047619047619047
592,7996.0,0.75,0.4,0.3,-10.256410256410254
593,7997.0,0.75,0.5,0.3,-5.333333333333333
594,7998.0,0.75,0.6,0.3,-3.361344537815126
595,7999.0,0.75,0.7,0.3,-2.339181286549708
596,8000.0,0.75,0.8,0.3,-1.7316017316017311
597,8001.0,0.75,0.9,0.3,-1.3377926421404682
598,8002.0,0.95,0.2,0.3,-26.666666666666664
599,8003.0,0.95,0.3,0.3,-11.428571428571429
600,8004.0,0.95,0.4,0.3,-6.349206349206348
601,8005.0,0.95,0.5,0.3,-4.040404040404041
602,8006.0,0.95,0.6,0.3,-2.7972027972027975
603,8007.0,0.95,0.7,0.3,-2.0512820512820515
604,8008.0,0.95,0.8,0.3,-1.568627450980392
605,8009.0,0.95,0.9,0.3,-1.238390092879257
606,8010.0,1.05,0.2,0.3,-26.666666666666664
607,8011.0,1.05,0.3,0.3,-11.428571428571429
608,8012.0,1.05,0.4,0.3,-6.349206349206348
609,8013.0,1.05,0.5,0.3,-4.040404040404041
610,8014.0,1.05,0.6,0.3,-2.7972027972027975
611,8015.0,1.05,0.7,0.3,-2.0512820512820515
612,8016.0,1.05,0.8,0.3,-1.568627450980392
613,8017.0,1.05,0.9,0.3,-1.238390092879257
614,8018.0,1.25,0.0,0.3,16.0
615,8019.0,1.25,0.1,0.3,19.047619047619047
616,8020.0,1.25,0.4,0.3,-10.256410256410254
617,8021.0,1.25,0.5,0.3,-5.333333333333333
618,8022.0,1.25,0.6,0.3,-3.361344537815126
619,8023.0,1.25,0.7,0.3,-2.339181286549708
620,8024.0,1.25,0.8,0.3,-1.7316017316017311
621,8025.0,1.25,0.9,0.3,-1.3377926421404682
622,8026.0,1.35,0.0,0.3,8.163265306122444
623,8027.0,1.35,0.1,0.3,8.888888888888884
624,8028.0,1.35,0.2,0.3,12.121212121212112
625,8029.0,1.35,0.5,0.3,-7.843137254901964
626,8030.0,1.35,0.6,0.3,-4.210526315789475
627,8031.0,1.35,0.7,0.3,-2.7210884353741505
628,8032.0,1.35,0.8,0.3,-1.9323671497584538
629,8033.0,1.35,0.9,0.3,-1.4545454545454546
630,8034.0,1.45,0.0,0.3,4.938271604938272
631,8035.0,1.45,0.1,0.3,5.1948051948051965
632,8036.0,1.45,0.2,0.3,6.153846153846156
633,8037.0,1.45,0.3,0.3,8.888888888888893
634,8038.0,1.45,0.7,0.3,-3.4782608695652177
635,8039.0,1.45,0.8,0.3,-2.2857142857142847
636,8040.0,1.45,0.9,0.3,-1.6460905349794235
637,8041.0,1.15,0.3,0.3,-14.814814814814811
638,8042.0,1.15,0.4,0.3,-7.272727272727269
639,8043.0,1.15,0.5,0.3,-4.395604395604395
640,8044.0,1.15,0.6,0.3,-2.962962962962963
641,8045.0,1.15,0.7,0.3,-2.1390374331550803
642,8046.0,1.15,0.8,0.3,-1.6194331983805663
643,8047.0,1.15,0.9,0.3,-1.2698412698412698
644,8048.0,0.85,0.3,0.3,-14.814814814814817
645,8049.0,0.85,0.4,0.3,-7.2727272727272725
646,8050.0,0.85,0.5,0.3,-4.395604395604396
647,8051.0,0.85,0.6,0.3,-2.9629629629629632
648,8052.0,0.85,0.7,0.3,-2.1390374331550808
649,8053.0,0.85,0.8,0.3,-1.6194331983805663
650,8054.0,0.85,0.9,0.3,-1.2698412698412698
651,8055.0,1.55,0.0,0.3,3.305785123966942
652,8056.0,1.55,0.1,0.3,3.418803418803418
653,8057.0,1.55,0.2,0.3,3.8095238095238084
654,8058.0,1.55,0.3,0.3,4.705882352941176
655,8059.0,1.55,0.8,0.3,-2.9629629629629624
656,8060.0,1.55,0.9,0.3,-1.9704433497536944
657,8061.0,1.65,0.0,0.3,2.3668639053254443
658,8062.0,1.65,0.1,0.3,2.424242424242425
659,8063.0,1.65,0.2,0.3,2.614379084967321
660,8064.0,1.65,0.3,0.3,3.007518796992482
661,8065.0,1.65,0.4,0.3,3.809523809523812
662,8066.0,1.65,0.9,0.3,-2.580645161290321
663,8210.0,1.45,0.5,0.5,-21.05263157894735
664,8211.0,1.45,0.6,0.5,-6.349206349206348
665,8212.0,1.45,0.7,0.5,-3.4782608695652177
666,8213.0,1.45,0.8,0.5,-2.2857142857142847
667,8214.0,1.45,0.9,0.5,-1.6460905349794235
668,8215.0,1.55,0.0,0.5,3.305785123966942
669,8216.0,1.55,0.1,0.5,3.418803418803418
670,8217.0,1.55,0.2,0.5,3.8095238095238084
671,8218.0,1.55,0.3,0.5,4.705882352941176
672,8219.0,1.55,0.4,0.5,7.017543859649122
673,8220.0,1.55,0.5,0.5,19.04761904761903
674,8221.0,1.55,0.6,0.5,-17.391304347826104
675,8222.0,1.55,0.7,0.5,-5.333333333333337
676,8223.0,1.55,0.8,0.5,-2.9629629629629624
677,8224.0,1.55,0.9,0.5,-1.9704433497536944
678,8225.0,1.65,0.0,0.5,2.3668639053254443
679,8226.0,1.65,0.1,0.5,2.424242424242425
680,8227.0,1.65,0.2,0.5,2.614379084967321
681,8228.0,1.65,0.3,0.5,3.007518796992482
682,8229.0,1.65,0.4,0.5,3.809523809523812
683,8230.0,1.65,0.5,0.5,5.797101449275367
684,8231.0,1.65,0.6,0.5,16.00000000000003
685,8232.0,1.65,0.7,0.5,-14.814814814814802
686,8233.0,1.65,0.8,0.5,-4.597701149425282
687,8234.0,1.65,0.9,0.5,-2.580645161290321
688,8235.0,0.05,0.1,0.5,1.1204481792717087
689,8236.0,0.05,0.2,0.5,1.1594202898550725
690,8237.0,0.05,0.3,0.5,1.2307692307692308
691,8238.0,0.05,0.4,0.5,1.3468013468013469
692,8239.0,0.05,0.5,0.5,1.5325670498084292
693,8240.0,0.05,0.6,0.5,1.8433179723502304
694,8241.0,0.05,0.7,0.5,2.424242424242424
695,8242.0,0.05,0.8,0.5,3.809523809523812
696,8243.0,0.05,0.9,0.5,10.810810810810821
697,8244.0,0.05,0.0,0.9,1.10803324099723
698,8245.0,0.05,0.1,0.9,1.1204481792717087
699,8246.0,0.05,0.2,0.9,1.1594202898550725
700,8247.0,0.05,0.3,0.9,1.2307692307692308
701,8248.0,0.05,0.4,0.9,1.3468013468013469
702,8249.0,0.05,0.5,0.9,1.5325670498084292
703,8250.0,0.05,0.6,0.9,1.8433179723502304
704,8251.0,0.05,0.7,0.9,2.424242424242424
705,8252.0,0.05,0.8,0.9,3.809523809523812
706,8253.0,0.05,0.9,0.9,10.810810810810821
707,8254.0,0.15,0.0,0.9,1.384083044982699
708,8255.0,0.15,0.1,0.9,1.4035087719298247
709,8256.0,0.15,0.2,0.9,1.4652014652014655
710,8257.0,0.15,0.3,0.9,1.58102766798419
711,8258.0,0.15,0.4,0.9,1.7777777777777781
712,8259.0,0.15,0.5,0.9,2.1164021164021167
713,8260.0,0.15,0.6,0.9,2.758620689655173
714,8261.0,0.15,0.7,0.9,4.301075268817205
715,8262.0,0.15,0.8,0.9,12.121212121212151
716,8263.0,0.15,0.9,0.9,-11.428571428571411
717,8264.0,0.25,0.0,0.9,1.7777777777777777
718,8265.0,0.25,0.1,0.9,1.8099547511312217
719,8266.0,0.25,0.2,0.9,1.9138755980861246
720,8267.0,0.25,0.3,0.9,2.1164021164021163
721,8268.0,0.25,0.4,0.9,2.4844720496894412
722,8269.0,0.25,0.5,0.9,3.2
723,8270.0,0.25,0.6,0.9,4.938271604938271
724,8271.0,0.25,0.7,0.9,13.79310344827585
725,8272.0,0.25,0.8,0.9,-12.903225806451593
726,8273.0,0.25,0.9,0.9,-4.04040404040404
727,8274.0,0.35,0.0,0.9,2.3668639053254434
728,8275.0,0.35,0.1,0.9,2.424242424242424
729,8276.0,0.35,0.2,0.9,2.61437908496732
730,8277.0,0.35,0.3,0.9,3.007518796992481
731,8278.0,0.35,0.4,0.9,3.8095238095238093
732,8279.0,0.35,0.5,0.9,5.7971014492753605
733,8280.0,0.35,0.6,0.9,15.999999999999986
734,8281.0,0.35,0.7,0.9,-14.814814814814838
735,8282.0,0.35,0.8,0.9,-4.597701149425285
736,8283.0,0.35,0.9,0.9,-2.5806451612903225
737,8284.0,0.45,0.0,0.9,3.305785123966942
738,8285.0,0.45,0.1,0.9,3.418803418803418
739,8286.0,0.45,0.2,0.9,3.8095238095238084
740,8287.0,0.45,0.3,0.9,4.705882352941176
741,8288.0,0.45,0.4,0.9,7.017543859649122
742,8289.0,0.45,0.5,0.9,19.04761904761903
743,8290.0,0.45,0.6,0.9,-17.391304347826104
744,8291.0,0.45,0.7,0.9,-5.333333333333337
745,8292.0,0.45,0.8,0.9,-2.9629629629629624
746,8293.0,0.45,0.9,0.9,-1.9704433497536944
747,8294.0,0.55,0.0,0.9,4.938271604938272
748,8295.0,0.55,0.1,0.9,5.1948051948051965
749,8296.0,0.55,0.2,0.9,6.153846153846156
750,8297.0,0.55,0.3,0.9,8.888888888888893
751,8298.0,0.55,0.4,0.9,23.529411764705923
752,8299.0,0.55,0.5,0.9,-21.05263157894735
753,8300.0,0.55,0.6,0.9,-6.349206349206348
754,8301.0,0.55,0.7,0.9,-3.4782608695652177
755,8302.0,0.55,0.8,0.9,-2.2857142857142847
756,8303.0,0.55,0.9,0.9,-1.6460905349794235
757,8304.0,0.65,0.0,0.9,8.163265306122451
758,8305.0,0.65,0.1,0.9,8.88888888888889
759,8306.0,0.65,0.2,0.9,12.121212121212125
760,8307.0,0.65,0.3,0.9,30.76923076923078
761,8308.0,0.65,0.4,0.9,-26.666666666666632
762,8309.0,0.65,0.5,0.9,-7.8431372549019605
763,8310.0,0.65,0.6,0.9,-4.2105263157894735
764,8311.0,0.65,0.7,0.9,-2.72108843537415
765,8312.0,0.65,0.8,0.9,-1.9323671497584534
766,8313.0,0.65,0.9,0.9,-1.4545454545454544
767,8314.0,0.75,0.0,0.9,16.0
768,8315.0,0.75,0.1,0.9,19.047619047619047
769,8316.0,0.75,0.2,0.9,44.44444444444446
770,8317.0,0.75,0.3,0.9,-36.36363636363637
771,8318.0,0.75,0.4,0.9,-10.256410256410254
772,8319.0,0.75,0.5,0.9,-5.333333333333333
773,8320.0,0.75,0.6,0.9,-3.361344537815126
774,8321.0,0.75,0.7,0.9,-2.339181286549708
775,8322.0,0.75,0.8,0.9,-1.7316017316017311
776,8323.0,0.75,0.9,0.9,-1.3377926421404682
777,8324.0,0.85,0.0,0.9,44.444444444444436
778,8325.0,0.85,0.1,0.9,79.99999999999997
779,8326.0,0.85,0.2,0.9,-57.14285714285714
780,8327.0,0.85,0.3,0.9,-14.814814814814817
781,8328.0,0.85,0.4,0.9,-7.2727272727272725
782,8329.0,0.85,0.5,0.9,-4.395604395604396
783,8330.0,0.85,0.6,0.9,-2.9629629629629632
784,8331.0,0.85,0.7,0.9,-2.1390374331550808
785,8332.0,0.85,0.8,0.9,-1.6194331983805663
786,8333.0,0.85,0.9,0.9,-1.2698412698412698
787,8334.0,0.95,0.0,0.9,399.9999999999993
788,8335.0,0.95,0.1,0.9,-133.33333333333337
789,8336.0,0.95,0.2,0.9,-26.666666666666664
790,8337.0,0.95,0.3,0.9,-11.428571428571429
791,8338.0,0.95,0.4,0.9,-6.349206349206348
792,8339.0,0.95,0.5,0.9,-4.040404040404041
793,8340.0,0.95,0.6,0.9,-2.7972027972027975
794,8341.0,0.95,0.7,0.9,-2.0512820512820515
795,8342.0,0.95,0.8,0.9,-1.568627450980392
796,8343.0,0.95,0.9,0.9,-1.238390092879257
797,8344.0,1.05,0.0,0.9,399.9999999999993
798,8345.0,1.05,0.1,0.9,-133.33333333333337
799,8346.0,1.05,0.2,0.9,-26.666666666666664
800,8347.0,1.05,0.3,0.9,-11.428571428571429
801,8348.0,1.05,0.4,0.9,-6.349206349206348
802,8349.0,1.05,0.5,0.9,-4.040404040404041
803,8350.0,1.05,0.6,0.9,-2.7972027972027975
804,8351.0,1.05,0.7,0.9,-2.0512820512820515
805,8352.0,1.05,0.8,0.9,-1.568627450980392
806,8353.0,1.05,0.9,0.9,-1.238390092879257
807,8354.0,1.15,0.0,0.9,44.44444444444449
808,8355.0,1.15,0.1,0.9,80.00000000000017
809,8356.0,1.15,0.2,0.9,-57.14285714285703
810,8357.0,1.15,0.3,0.9,-14.814814814814811
811,8358.0,1.15,0.4,0.9,-7.272727272727269
812,8359.0,1.15,0.5,0.9,-4.395604395604395
813,8360.0,1.15,0.6,0.9,-2.962962962962963
814,8361.0,1.15,0.7,0.9,-2.1390374331550803
815,8362.0,1.15,0.8,0.9,-1.6194331983805663
816,8363.0,1.15,0.9,0.9,-1.2698412698412698
817,8364.0,1.25,0.0,0.9,16.0
818,8365.0,1.25,0.1,0.9,19.047619047619047
819,8366.0,1.25,0.2,0.9,44.44444444444446
820,8367.0,1.25,0.3,0.9,-36.36363636363637
821,8368.0,1.25,0.4,0.9,-10.256410256410254
822,8369.0,1.25,0.5,0.9,-5.333333333333333
823,8370.0,1.25,0.6,0.9,-3.361344537815126
824,8371.0,1.25,0.7,0.9,-2.339181286549708
825,8372.0,1.25,0.8,0.9,-1.7316017316017311
826,8373.0,1.25,0.9,0.9,-1.3377926421404682
827,8374.0,1.35,0.0,0.9,8.163265306122444
828,8375.0,1.35,0.1,0.9,8.888888888888884
829,8376.0,1.35,0.2,0.9,12.121212121212112
830,8377.0,1.35,0.3,0.9,30.769230769230703
831,8378.0,1.35,0.4,0.9,-26.666666666666693
832,8379.0,1.35,0.5,0.9,-7.843137254901964
833,8380.0,1.35,0.6,0.9,-4.210526315789475
834,8381.0,1.35,0.7,0.9,-2.7210884353741505
835,8382.0,1.35,0.8,0.9,-1.9323671497584538
836,8383.0,1.35,0.9,0.9,-1.4545454545454546
837,8384.0,1.45,0.0,0.9,4.938271604938272
838,8385.0,1.45,0.1,0.9,5.1948051948051965
839,8386.0,1.45,0.2,0.9,6.153846153846156
840,8387.0,1.45,0.3,0.9,8.888888888888893
841,8388.0,1.45,0.4,0.9,23.529411764705923
842,8389.0,1.45,0.5,0.9,-21.05263157894735
843,8390.0,1.45,0.6,0.9,-6.349206349206348
844,8391.0,1.45,0.7,0.9,-3.4782608695652177
845,8392.0,1.45,0.8,0.9,-2.2857142857142847
846,8393.0,1.45,0.9,0.9,-1.6460905349794235
847,8394.0,1.55,0.0,0.9,3.305785123966942
848,8395.0,1.55,0.1,0.9,3.418803418803418
849,8396.0,1.55,0.2,0.9,3.8095238095238084
850,8397.0,1.55,0.3,0.9,4.705882352941176
851,8398.0,1.55,0.4,0.9,7.017543859649122
852,8399.0,1.55,0.5,0.9,19.04761904761903
853,8400.0,1.55,0.6,0.9,-17.391304347826104
854,8401.0,1.55,0.7,0.9,-5.333333333333337
855,8402.0,1.55,0.8,0.9,-2.9629629629629624
856,8403.0,1.55,0.9,0.9,-1.9704433497536944
857,8404.0,1.65,0.0,0.9,2.3668639053254443
858,8405.0,1.65,0.1,0.9,2.424242424242425
859,8406.0,1.65,0.2,0.9,2.614379084967321
860,8407.0,1.65,0.3,0.9,3.007518796992482
861,8408.0,1.65,0.4,0.9,3.809523809523812
862,8409.0,1.65,0.5,0.9,5.797101449275367
863,8410.0,1.65,0.6,0.9,16.00000000000003
864,8411.0,1.65,0.7,0.9,-14.814814814814802
865,8412.0,1.65,0.8,0.9,-4.597701149425282
866,8413.0,1.65,0.9,0.9,-2.580645161290321
867,8414.0,0.05,0.0,0.7,1.10803324099723
868,8415.0,0.05,0.1,0.7,1.1204481792717087
869,8416.0,0.05,0.2,0.7,1.1594202898550725
870,8417.0,0.05,0.3,0.7,1.2307692307692308
871,8418.0,0.05,0.4,0.7,1.3468013468013469
872,8419.0,0.05,0.5,0.7,1.5325670498084292
873,8420.0,0.05,0.6,0.7,1.8433179723502304
874,8421.0,0.05,0.7,0.7,2.424242424242424
875,8422.0,0.05,0.8,0.7,3.809523809523812
876,8423.0,0.05,0.9,0.7,10.810810810810821
877,8424.0,0.15,0.0,0.7,1.384083044982699
878,8425.0,0.15,0.1,0.7,1.4035087719298247
879,8426.0,0.15,0.2,0.7,1.4652014652014655
880,8427.0,0.15,0.3,0.7,1.58102766798419
881,8428.0,0.15,0.4,0.7,1.7777777777777781
882,8429.0,0.15,0.5,0.7,2.1164021164021167
883,8430.0,0.15,0.6,0.7,2.758620689655173
884,8431.0,0.15,0.7,0.7,4.301075268817205
885,8432.0,0.15,0.8,0.7,12.121212121212151
886,8433.0,0.15,0.9,0.7,-11.428571428571411
887,8434.0,0.25,0.0,0.7,1.7777777777777777
888,8435.0,0.25,0.1,0.7,1.8099547511312217
889,8436.0,0.25,0.2,0.7,1.9138755980861246
890,8437.0,0.25,0.3,0.7,2.1164021164021163
891,8438.0,0.25,0.4,0.7,2.4844720496894412
892,8439.0,0.25,0.5,0.7,3.2
893,8440.0,0.25,0.6,0.7,4.938271604938271
894,8441.0,0.25,0.7,0.7,13.79310344827585
895,8442.0,0.25,0.8,0.7,-12.903225806451593
896,8443.0,0.25,0.9,0.7,-4.04040404040404
897,8444.0,0.35,0.0,0.7,2.3668639053254434
898,8445.0,0.35,0.1,0.7,2.424242424242424
899,8446.0,0.35,0.2,0.7,2.61437908496732
900,8447.0,0.35,0.3,0.7,3.007518796992481
901,8448.0,0.35,0.4,0.7,3.8095238095238093
902,8449.0,0.35,0.5,0.7,5.7971014492753605
903,8450.0,0.35,0.6,0.7,15.999999999999986
904,8451.0,0.35,0.7,0.7,-14.814814814814838
905,8452.0,0.35,0.8,0.7,-4.597701149425285
906,8453.0,0.35,0.9,0.7,-2.5806451612903225
907,8454.0,0.45,0.0,0.7,3.305785123966942
908,8455.0,0.45,0.1,0.7,3.418803418803418
909,8456.0,0.45,0.2,0.7,3.8095238095238084
910,8457.0,0.45,0.3,0.7,4.705882352941176
911,8458.0,0.45,0.4,0.7,7.017543859649122
912,8459.0,0.45,0.5,0.7,19.04761904761903
913,8460.0,0.45,0.6,0.7,-17.391304347826104
914,8461.0,0.45,0.7,0.7,-5.333333333333337
915,8462.0,0.45,0.8,0.7,-2.9629629629629624
916,8463.0,0.45,0.9,0.7,-1.9704433497536944
917,8464.0,0.55,0.0,0.7,4.938271604938272
918,8465.0,0.55,0.1,0.7,5.1948051948051965
919,8466.0,0.55,0.2,0.7,6.153846153846156
920,8467.0,0.55,0.3,0.7,8.888888888888893
921,8468.0,0.55,0.4,0.7,23.529411764705923
922,8469.0,0.55,0.5,0.7,-21.05263157894735
923,8470.0,0.55,0.6,0.7,-6.349206349206348
924,8471.0,0.55,0.7,0.7,-3.4782608695652177
925,8472.0,0.55,0.8,0.7,-2.2857142857142847
926,8473.0,0.55,0.9,0.7,-1.6460905349794235
927,8474.0,0.65,0.0,0.7,8.163265306122451
928,8475.0,0.65,0.1,0.7,8.88888888888889
929,8476.0,0.65,0.2,0.7,12.121212121212125
930,8477.0,0.65,0.3,0.7,30.76923076923078
931,8478.0,0.65,0.4,0.7,-26.666666666666632
932,8479.0,0.65,0.5,0.7,-7.8431372549019605
933,8480.0,0.65,0.6,0.7,-4.2105263157894735
934,8481.0,0.65,0.7,0.7,-2.72108843537415
935,8482.0,0.65,0.8,0.7,-1.9323671497584534
936,8483.0,0.65,0.9,0.7,-1.4545454545454544
937,8484.0,0.75,0.0,0.7,16.0
938,8485.0,0.75,0.1,0.7,19.047619047619047
939,8486.0,0.75,0.2,0.7,44.44444444444446
940,8487.0,0.75,0.3,0.7,-36.36363636363637
941,8488.0,0.75,0.4,0.7,-10.256410256410254
942,8489.0,0.75,0.5,0.7,-5.333333333333333
943,8490.0,0.75,0.6,0.7,-3.361344537815126
944,8491.0,0.75,0.7,0.7,-2.339181286549708
945,8492.0,0.75,0.8,0.7,-1.7316017316017311
946,8493.0,0.75,0.9,0.7,-1.3377926421404682
947,8494.0,0.85,0.0,0.7,44.444444444444436
948,8495.0,0.85,0.1,0.7,79.99999999999997
949,8496.0,0.85,0.2,0.7,-57.14285714285714
950,8497.0,0.85,0.3,0.7,-14.814814814814817
951,8498.0,0.85,0.4,0.7,-7.2727272727272725
952,8499.0,0.85,0.5,0.7,-4.395604395604396
953,8500.0,0.85,0.6,0.7,-2.9629629629629632
954,8501.0,0.85,0.7,0.7,-2.1390374331550808
955,8502.0,0.85,0.8,0.7,-1.6194331983805663
956,8503.0,0.85,0.9,0.7,-1.2698412698412698
957,8504.0,0.95,0.0,0.7,399.9999999999993
958,8505.0,0.95,0.1,0.7,-133.33333333333337
959,8506.0,0.95,0.2,0.7,-26.666666666666664
960,8507.0,0.95,0.3,0.7,-11.428571428571429
961,8508.0,0.95,0.4,0.7,-6.349206349206348
962,8509.0,0.95,0.5,0.7,-4.040404040404041
963,8510.0,0.95,0.6,0.7,-2.7972027972027975
964,8511.0,0.95,0.7,0.7,-2.0512820512820515
965,8512.0,0.95,0.8,0.7,-1.568627450980392
966,8513.0,0.95,0.9,0.7,-1.238390092879257
967,8514.0,1.05,0.0,0.7,399.9999999999993
968,8515.0,1.05,0.1,0.7,-133.33333333333337
969,8516.0,1.05,0.2,0.7,-26.666666666666664
970,8517.0,1.05,0.3,0.7,-11.428571428571429
971,8518.0,1.05,0.4,0.7,-6.349206349206348
972,8519.0,1.05,0.5,0.7,-4.040404040404041
973,8520.0,1.05,0.6,0.7,-2.7972027972027975
974,8521.0,1.05,0.7,0.7,-2.0512820512820515
975,8522.0,1.05,0.8,0.7,-1.568627450980392
976,8523.0,1.05,0.9,0.7,-1.238390092879257
977,8524.0,1.15,0.0,0.7,44.44444444444449
978,8525.0,1.15,0.1,0.7,80.00000000000017
979,8526.0,1.15,0.2,0.7,-57.14285714285703
980,8527.0,1.15,0.3,0.7,-14.814814814814811
981,8528.0,1.15,0.4,0.7,-7.272727272727269
982,8529.0,1.15,0.5,0.7,-4.395604395604395
983,8530.0,1.15,0.6,0.7,-2.962962962962963
984,8531.0,1.15,0.7,0.7,-2.1390374331550803
985,8532.0,1.15,0.8,0.7,-1.6194331983805663
986,8533.0,1.15,0.9,0.7,-1.2698412698412698
987,8534.0,1.25,0.0,0.7,16.0
988,8535.0,1.25,0.1,0.7,19.047619047619047
989,8536.0,1.25,0.2,0.7,44.44444444444446
990,8537.0,1.25,0.3,0.7,-36.36363636363637
991,8538.0,1.25,0.4,0.7,-10.256410256410254
992,8539.0,1.25,0.5,0.7,-5.333333333333333
993,8540.0,1.25,0.6,0.7,-3.361344537815126
994,8541.0,1.25,0.7,0.7,-2.339181286549708
995,8542.0,1.25,0.8,0.7,-1.7316017316017311
996,8543.0,1.25,0.9,0.7,-1.3377926421404682
997,8544.0,1.35,0.0,0.7,8.163265306122444
998,8545.0,1.35,0.1,0.7,8.888888888888884
999,8546.0,1.35,0.2,0.7,12.121212121212112
1000,8547.0,1.35,0.3,0.7,30.769230769230703
1001,8548.0,1.35,0.4,0.7,-26.666666666666693
1002,8549.0,1.35,0.5,0.7,-7.843137254901964
1003,8550.0,1.35,0.6,0.7,-4.210526315789475
