,ID,k,g,s,macro_m,min,max,mag_avg,ray_avg,min_mag,max_mag,const
2220,45284.0,1.2,1.35,0.4,-0.5610098176718092,66,146296,-0.549558,449.811,0.0806357069969387,178.73759683066888,0.0012217531363172
2221,45285.0,1.2,1.35,0.5,-0.5610098176718092,57,257622,-0.516398,422.669,0.0696400398420513,314.75098849454304,0.0012217550849482
2222,45286.0,1.2,1.35,0.6,-0.5610098176718092,48,197841,-0.555038,454.296,0.0586441967351682,241.71305263088385,0.0012217540986493
2223,45287.0,1.2,1.35,0.7,-0.5610098176718092,85,251124,-0.579442,474.271,0.1038490019419277,306.81149133723125,0.0012217529640226
2224,45288.0,1.2,1.35,0.8,-0.5610098176718092,79,689832,-0.553077,452.691,0.0965185590170778,842.8049443527706,0.0012217539116085
2225,45289.0,1.2,1.35,0.9,-0.5610098176718092,114,340987,-0.555629,454.78,0.1392798847794538,416.6020181692247,0.0012217533752583
2226,45290.0,1.2,1.4,0.0,-0.5208333333333334,37,166095,-0.473552,417.499,0.0419675831558878,188.39474930478875,0.0011342590042131
2227,45291.0,1.2,1.4,0.1,-0.5208333333333334,45,119887,-0.528149,465.634,0.0510416013435445,135.98276578385597,0.0011342578076343
2228,45292.0,1.2,1.4,0.2,-0.5208333333333334,52,152427,-0.568867,501.532,0.0589814488407519,172.89164043171724,0.0011342586315529
2229,45293.0,1.2,1.4,0.3,-0.5208333333333334,35,186355,-0.507047,447.03,0.0396990023040959,211.37450212513704,0.0011342572086884
2230,45294.0,1.2,1.4,0.4,-0.5208333333333334,55,195051,-0.553772,488.224,0.0623841925018024,221.23816603034675,0.0011342580454873
2231,45295.0,1.2,1.4,0.5,-0.5208333333333334,58,209300,-0.563571,496.863,0.0657869835346967,237.40026989331065,0.0011342583368051
2232,45296.0,1.2,1.4,0.6,-0.5208333333333334,59,200212,-0.493513,435.098,0.0669211694836565,227.091884485794,0.0011342571098924
2233,45297.0,1.2,1.4,0.7,-0.5208333333333334,85,236879,-0.521259,459.559,0.0964120276177813,268.68217282438167,0.0011342591484444
2234,45298.0,1.2,1.4,0.8,-0.5208333333333334,88,471692,-0.472677,416.728,0.0998146896776794,535.0203477664088,0.0011342578372463
2235,45299.0,1.2,1.4,0.9,-0.5208333333333334,135,450213,-0.530974,468.124,0.1531250053404653,510.65828169886606,0.0011342592988182
2236,45300.0,1.2,1.45,0.0,-0.4848484848484848,76,126751,-0.518059,490.636,0.0802478497297385,133.83546317229067,0.0010558927596018
2237,45301.0,1.2,1.45,0.1,-0.4848484848484848,45,176714,-0.516039,488.723,0.0475151670782836,186.591005223818,0.0010558926017396
2238,45302.0,1.2,1.45,0.2,-0.4848484848484848,67,164872,-0.500031,473.563,0.0707447097851817,174.08689241346983,0.0010558911908236
2239,45303.0,1.2,1.45,0.3,-0.4848484848484848,49,190722,-0.403636,382.27,0.0517387291704816,201.3819164255631,0.0010558924320506
2240,45304.0,1.2,1.45,0.4,-0.4848484848484848,74,118703,-0.516686,489.336,0.0781360128827635,125.33755590841469,0.0010558920659832
2241,45305.0,1.2,1.45,0.5,-0.4848484848484848,67,141514,-0.47352,448.455,0.07074475699903,149.42348570090644,0.0010558918955079
2242,45306.0,1.2,1.45,0.6,-0.4848484848484848,48,182345,-0.464982,440.369,0.0506828046479202,192.53658361510455,0.0010558917634983
2243,45307.0,1.2,1.45,0.7,-0.4848484848484848,50,290758,-0.492227,466.172,0.0527945693864067,307.008868113057,0.0010558913877281
2244,45308.0,1.2,1.45,0.8,-0.4848484848484848,110,655607,-0.477436,452.164,0.1161480347838395,692.2496785502607,0.0010558912253076
2245,45309.0,1.2,1.45,0.9,-0.4848484848484848,155,339898,-0.475564,450.391,0.1636631726655283,358.8953875010824,0.0010558914365517
2246,45360.0,1.25,1.15,0.0,-0.7936507936507938,25,91131,-0.763598,441.797,0.043209777341177,157.51000875515226,0.001728391093647
2247,45361.0,1.25,1.15,0.1,-0.7936507936507938,59,82016,-0.767512,444.061,0.1019751971012991,141.75589432983307,0.0017283931712084
2248,45362.0,1.25,1.15,0.2,-0.7936507936507938,53,86408,-0.771325,446.267,0.0916048576300734,149.34702902074318,0.00172839354019
2249,45363.0,1.25,1.15,0.3,-0.7936507936507938,56,161107,-0.719471,416.266,0.0967899756405759,278.4561179558263,0.0017283924221531
2250,45364.0,1.25,1.15,0.4,-0.7936507936507938,46,110078,-0.775502,448.684,0.0795060488004921,190.2579747795776,0.001728392365228
2251,45365.0,1.25,1.15,0.5,-0.7936507936507938,66,205046,-0.804714,465.585,0.1140739585682528,354.4001349785753,0.0017283933116401
2252,45366.0,1.25,1.15,0.6,-0.7936507936507938,73,219225,-0.767112,443.83,0.1261725795912849,378.90662686163625,0.0017283915012504
2253,45367.0,1.25,1.15,0.7,-0.7936507936507938,75,302128,-0.787114,455.402,0.129629536102169,522.1961664463485,0.0017283938146955
2254,45368.0,1.25,1.15,0.8,-0.7936507936507938,61,588589,-0.750776,434.378,0.1054319878078539,1017.3132503579832,0.0017283932427517
2255,45369.0,1.25,1.15,0.9,-0.7936507936507938,138,162811,-0.790274,457.23,0.2385184961616691,281.40170201867767,0.0017283948997222
2256,45370.0,1.25,1.25,0.0,-0.6666666666666666,24,91366,-0.635007,437.378,0.0348443863202996,132.64967502252057,0.0014518494300124
2257,45371.0,1.25,1.25,0.1,-0.6666666666666666,68,108934,-0.697761,480.601,0.0987258619936288,158.15592721197,0.001451850911671
